"SECRETARIA DO TESOURO NACIONAL - STN",,,,,
"COORDENAÇÃO-GERAL DE ANÁLISE, INFORMAÇÕES E EXECUÇÃO DE E TRANSFERÊNCIAS FINANCEIRAS INTERGOVERNAMENTAIS - COINT",,,,,
,,,,,
"Art. 5º da LC 173 - Programa Federativo de Enfrentamento ao Coronavírus","1ª Parcela
Crédito em 09/06/20
VALOR R$ ","2ª Parcela
Crédito em 13/07/20
VALOR R$ ","3ª Parcela
Crédito em 12/08/20
VALOR R$ ","4ª Parcela
Crédito em 11/09/20
VALOR R$ ","TOTAL
VALOR R$"
4249,3112505,"Capim Branco",MG,35318.08,233588.89,35318.08,233588.89,35318.08,233588.89,35311.36,233944.16,1075976.43
4251,3112604,Capinópolis,MG,58560.52,387311.17,58560.52,387311.17,58560.52,387311.17,58339.57,386510.23,1782464.87
4253,3112703,"Capitão Enéas",MG,55160.52,364823.99,55160.52,364823.99,55160.52,364823.99,55029.8,364582.43,1679565.76
4255,3112802,Capitólio,MG,31255.45,206719.22,31255.45,206719.22,31255.45,206719.22,31131.93,206254.66,951310.6000000001
4257,3112901,Caputira,MG,33666.96,222668.6,33666.96,222668.6,33666.96,222668.6,33449.84,221611.26,1024067.7799999999
4259,3113008,Caraí,MG,85760.59,567208.62,85760.59,567208.62,85760.59,567208.62,85457.37,566170.58,2610535.58
4261,3113107,Caranaíba,MG,11525.27,76226.52,11525.27,76226.52,11525.27,76226.52,11377.55,75378.3,350011.22
4263,3113206,Carandaí,MG,92336.11,610698.21,92336.11,610698.21,92336.11,610698.21,92245.81,611145.19,2812493.96
4265,3113305,Carangola,MG,119489.1,790284.34,119489.1,790284.34,119489.1,790284.34,118630.5,785948.57,3633899.3899999997
4267,3113404,Caratinga,MG,333345.63,2204701.72,333345.63,2204701.72,333345.63,2204701.72,332784.23,2204755.86,10151682.14
4269,3113503,Carbonita,MG,34054.39,225231.04,34054.39,225231.04,34054.39,225231.04,33830.77,224134.98,1035822.04
4271,3113602,Careaçu,MG,24466.3,161816.71,24466.3,161816.71,24466.3,161816.71,24408.18,161708.6,744965.8099999999
4273,3113701,"Carlos Chagas",MG,68206.55,451108.67,68206.55,451108.67,68206.55,451108.67,67108.11,444603.42,2069657.19
4275,3113800,Carmésia,MG,9530.16,63031.16,9530.16,63031.16,9530.16,63031.16,9508.84,62997.79,290190.59
4277,3113909,"Carmo da Cachoeira",MG,44066.13,291447.28,44066.13,291447.28,44066.13,291447.28,43778.04,290037.43,1340355.7
4279,3114006,"Carmo da Mata",MG,41553.24,274827.37,41553.24,274827.37,41553.24,274827.37,41366.69,274061.8,1264570.32
4281,3114105,"Carmo de Minas",MG,53802.68,355843.48,53802.68,355843.48,53802.68,355843.48,53714.52,355868.45,1638521.45
4283,3114204,"Carmo do Cajuru",MG,81390.18,538303.37,81390.18,538303.37,81390.18,538303.37,81551.06,540290.54,2480922.25
4285,3114303,"Carmo do Paranaíba",MG,109817.73,726319.2,109817.73,726319.2,109817.73,726319.2,109010.26,722212.72,3339633.7699999996
4287,3114402,"Carmo do Rio Claro",MG,76853.22,508296.52,76853.22,508296.52,76853.22,508296.52,76430.08,506363.16,2338242.46
4289,3114501,"Carmópolis de Minas",MG,70082.17,463513.74,70082.17,463513.74,70082.17,463513.74,70288.51,465674.11,2136750.35
4291,3114600,Carrancas,MG,14653.71,96917.6,14653.71,96917.6,14653.71,96917.6,14550.75,96401.37,445666.05
4293,3114709,Carvalhópolis,MG,12959.14,85709.93,12959.14,85709.93,12959.14,85709.93,12926.42,85639.85,394573.48
4295,3114808,Carvalhos,MG,16214.31,107239.19,16214.31,107239.19,16214.31,107239.19,16031.34,106210.55,492602.39
4297,3114907,"Casa Grande",MG,8172.33,54050.66,8172.33,54050.66,8172.33,54050.66,8100.12,53664.78,248433.87
4299,3115003,"Cascalho Rico",MG,11134.21,73640.13,11134.21,73640.13,11134.21,73640.13,11111.61,73616.46,339051.09
4301,3115102,Cássia,MG,64234.45,424837.7,64234.45,424837.7,64234.45,424837.7,63751.63,422366.11,1953334.19
4303,3115201,"Conceição da Barra de Minas",MG,14316.97,94690.43,14316.97,94690.43,14316.97,94690.43,14180.61,93949.08,435151.88999999996
4305,3115300,Cataguases,MG,272011.51,1799046.37,272011.51,1799046.37,272011.51,1799046.37,271465.51,1798508.23,8283147.380000001
4307,3115409,"Catas Altas da Noruega",MG,13183.63,87194.71,13183.63,87194.71,13183.63,87194.71,13127.66,86973.13,401235.81
4309,3115508,Caxambu,MG,78413.82,518618.11,78413.82,518618.11,78413.82,518618.11,77659.12,514505.73,2383260.64
4311,3115607,"Cedro do Abaeté",MG,4214.71,27875.48,4214.71,27875.48,4214.71,27875.48,4157.87,27546.65,127975.09
4313,3115706,"Central de Minas",MG,25462.04,168402.41,25462.04,168402.41,25462.04,168402.41,25320.97,167756.01,774670.33
4315,3115805,Centralina,MG,37476.13,247861.91,37476.13,247861.91,37476.13,247861.91,37180.07,246324.68,1139518.8699999999
4317,3115904,Chácara,MG,11420.26,75532.02,11420.26,75532.02,11420.26,75532.02,11449.42,75854.48,348160.74
4319,3116001,Chalé,MG,20653.51,136599.45,20653.51,136599.45,20653.51,136599.45,20480.3,135685.71,627924.89
4321,3116100,"Chapada do Norte",MG,55602.26,367745.65,55602.26,367745.65,55602.26,367745.65,55144.8,365344.3,1690532.83
4323,3116209,Chiador,MG,9729.31,64348.3,9729.31,64348.3,9729.31,64348.3,9598.68,63593,295424.51
4325,3116308,Cipotânea,MG,24574.93,162535.15,24574.93,162535.15,24574.93,162535.15,24433.33,161875.26,747638.83
4327,3116407,Claraval,MG,17535.93,115980.21,17535.93,115980.21,17535.93,115980.21,17440.06,115543.56,533532.04
4329,3116506,"Claro dos Poções",MG,27341.28,180831.43,27341.28,180831.43,27341.28,180831.43,27002.8,178898.48,830419.4099999999
4331,3116605,Cláudio,MG,103618.78,685320.21,103618.78,685320.21,103618.78,685320.21,103709.6,687094.9,3157621.4699999997
4333,3116704,Coimbra,MG,27359.38,180951.17,27359.38,180951.17,27359.38,180951.17,27290.3,180803.17,833025.1200000001
4335,3116803,Coluna,MG,32128.09,212490.7,32128.09,212490.7,32128.09,212490.7,31771.6,210492.6,976120.5700000001
4337,3116902,"Comendador Gomes",MG,11264.56,74502.26,11264.56,74502.26,11264.56,74502.26,11212.24,74283.1,342795.79999999993
4339,3117009,Comercinho,MG,25089.09,165935.76,25089.09,165935.76,25089.09,165935.76,24343.49,161280.05,758698.0900000001
4341,3117108,"Conceição da Aparecida",MG,37266.12,246472.92,37266.12,246472.92,37266.12,246472.92,37093.82,245753.27,1134064.21
4343,3117207,"Conceição das Pedras",MG,10181.92,67341.8,10181.92,67341.8,10181.92,67341.8,10108.98,66973.84,309653.98000000004
4345,3117306,"Conceição das Alagoas",MG,100997.26,667981.85,100997.26,667981.85,100997.26,667981.85,101866.05,674881.05,3083684.4299999997
4347,3117405,"Conceição de Ipanema",MG,16561.91,109538.2,16561.91,109538.2,16561.91,109538.2,16451.8,108996.17,503748.29999999993
4349,3117504,"Conceição do Mato Dentro",MG,64603.78,427280.4,64603.78,427280.4,64603.78,427280.4,62899.93,416723.45,1955275.92
4351,3117603,"Conceição do Pará",MG,19940.2,131881.69,19940.2,131881.69,19940.2,131881.69,19883.75,131733.47,607082.89
4353,3117702,"Conceição do Rio Verde",MG,49381.59,326602.96,49381.59,326602.96,49381.59,326602.96,49175.72,325798.08,1502927.4500000002
4355,3117801,"Conceição dos Ouros",MG,42139.82,278706.94,42139.82,278706.94,42139.82,278706.94,42218.39,279704.46,1284463.1300000001
4357,3117900,Congonhal,MG,43269.54,286178.72,43269.54,286178.72,43269.54,286178.72,43418.67,287656.56,1319420.01
4359,3118007,Congonhas,MG,198286.74,1311440.94,198286.74,1311440.94,198286.74,1311440.94,198762.06,1316834.68,6044779.779999998
4361,3118106,"Congonhas do Norte",MG,18267.35,120817.71,18267.35,120817.71,18267.35,120817.71,18133.64,120138.64,555527.46
4363,3118205,Conquista,MG,25125.3,166175.24,25125.3,166175.24,25125.3,166175.24,25044.26,165922.74,764868.6199999999
4365,3118304,"Conselheiro Lafaiete",MG,465605.59,3079450.69,465605.59,3079450.69,465605.59,3079450.69,465760.65,3085748.71,14186678.2
4367,3118403,"Conselheiro Pena",MG,82994.23,548912.34,82994.23,548912.34,82994.23,548912.34,82471.04,546385.56,2524576.31
4369,3118502,Consolação,MG,6456.03,42699.3,6456.03,42699.3,6456.03,42699.3,6411.1,42474.7,196351.78999999998
4371,3118601,Contagem,MG,2403740.58,15898006.35,2403740.58,15898006.35,2403740.58,15898006.35,2403979.13,15926797.48,73236017.4
4373,3118700,Coqueiral,MG,33163.66,219339.83,33163.66,219339.83,33163.66,219339.83,32802.98,217325.7,1007639.1499999999
4375,3118809,"Coração de Jesus",MG,96322.7,637064.97,96322.7,637064.97,96322.7,637064.97,95631.04,633572.97,2929367.0199999996
4377,3118908,Cordisburgo,MG,32189.64,212897.81,32189.64,212897.81,32189.64,212897.81,31972.84,211825.89,979061.0800000001
4379,3119005,Cordislândia,MG,12810.68,84728.06,12810.68,84728.06,12810.68,84728.06,12728.76,84330.37,389675.35
4381,3119104,Corinto,MG,85927.15,568310.23,85927.15,568310.23,85927.15,568310.23,85054.88,563504.01,2611271.0300000003
4383,3119203,Coroaci,MG,36176.23,239264.57,36176.23,239264.57,36176.23,239264.57,35731.82,236729.78,1098783.9999999998
4385,3119302,Coromandel,MG,101290.55,669921.64,101290.55,669921.64,101290.55,669921.64,100500.46,665833.75,3079970.7800000003
4387,3119401,"Coronel Fabriciano",MG,397771.99,2630808.67,397771.99,2630808.67,397771.99,2630808.67,396345.4,2625860.11,12107947.49
4389,3119500,"Coronel Murta",MG,33391.77,220848.55,33391.77,220848.55,33391.77,220848.55,33115.63,219397.05,1015233.6399999999
4391,3119609,"Coronel Pacheco",MG,11174.04,73903.56,11174.04,73903.56,11174.04,73903.56,11104.43,73568.84,339906.07000000007
4393,3119708,"Coronel Xavier Chaves",MG,12434.11,82237.47,12434.11,82237.47,12434.11,82237.47,12365.8,81925.69,378306.23
4395,3119807,"Córrego Danta",MG,11641.14,76992.85,11641.14,76992.85,11641.14,76992.85,11467.39,75973.52,353342.88
4397,3119906,"Córrego do Bom Jesus",MG,13411.75,88703.43,13411.75,88703.43,13411.75,88703.43,13275,87949.29,407569.82999999996
4399,3120003,"Córrego Novo",MG,10033.46,66359.94,10033.46,66359.94,10033.46,66359.94,9803.52,64950.1,303933.81999999995
4401,3120102,"Couto de Magalhães de Minas",MG,15968.09,105610.73,15968.09,105610.73,15968.09,105610.73,15894.78,105305.82,485937.06000000006
4403,3120201,Cristais,MG,46340.05,306486.64,46340.05,306486.64,46340.05,306486.64,46469.69,307870.13,1412819.8900000001
4405,3120300,Cristália,MG,21620.29,142993.57,21620.29,142993.57,21620.29,142993.57,21497.31,142423.57,657762.46
4407,3120409,"Cristiano Otoni",MG,18647.54,123332.25,18647.54,123332.25,18647.54,123332.25,18528.94,122757.59,567225.9
4409,3120508,Cristina,MG,37085.07,245275.52,37085.07,245275.52,37085.07,245275.52,36748.83,243467.64,1127298.2399999998
4411,3120607,Crucilândia,MG,18227.52,120554.28,18227.52,120554.28,18227.52,120554.28,18162.39,120329.11,554836.9
4413,3120706,"Cruzeiro da Fortaleza",MG,13129.32,86835.49,13129.32,86835.49,13129.32,86835.49,13077.35,86639.81,399611.58999999997
4415,3120805,Cruzília,MG,55823.14,369206.47,55823.14,369206.47,55823.14,369206.47,55608.38,368415.63,1699112.8399999999
4417,3120904,Curvelo,MG,290137.65,1918930.11,290137.65,1918930.11,290137.65,1918930.11,289706.96,1919361.13,8836271.370000001
4419,3121001,Datas,MG,19588.97,129558.74,19588.97,129558.74,19588.97,129558.74,19481.26,129066.89,595991.28
4421,3121100,"Delfim Moreira",MG,29057.58,192182.78,29057.58,192182.78,29057.58,192182.78,28806.82,190850.44,883378.3399999999
4423,3121209,Delfinópolis,MG,25758.95,170366.14,25758.95,170366.14,25758.95,170366.14,25626.43,169779.75,783781.4500000001
4425,3121308,Descoberto,MG,18151.48,120051.38,18151.48,120051.38,18151.48,120051.38,18072.55,119733.89,552415.02
4427,3121407,"Desterro de Entre Rios",MG,26226.05,173455.44,26226.05,173455.44,26226.05,173455.44,26072.05,172732.03,797848.55
4429,3121506,"Desterro do Melo",MG,10504.18,69473.18,10504.18,69473.18,10504.18,69473.18,10364.13,68664.25,318960.45999999996
4431,3121605,Diamantina,MG,172799.35,1142870.89,172799.35,1142870.89,172799.35,1142870.89,171867.07,1138650.46,5257528.25
4433,3121704,"Diogo de Vasconcelos",MG,13766.59,91050.33,13766.59,91050.33,13766.59,91050.33,13619.99,90234.92,418305.67
4435,3121803,Dionísio,MG,27985.8,185094.17,27985.8,185094.17,27985.8,185094.17,27344.2,181160.3,847744.4099999999
4437,3121902,Divinésia,MG,12372.55,81830.35,12372.55,81830.35,12372.55,81830.35,12304.71,81520.94,376434.35000000003
4439,3122009,Divino,MG,72167.8,477307.79,72167.8,477307.79,72167.8,477307.79,71787.07,475602.34,2195816.18
4441,3122108,"Divino das Laranjeiras",MG,18028.37,119237.14,18028.37,119237.14,18028.37,119237.14,17874.89,118424.41,548095.8300000001
4443,3122207,"Divinolândia de Minas",MG,27413.7,181310.39,27413.7,181310.39,27413.7,181310.39,27362.17,181279.34,834813.78
4445,3122306,Divinópolis,MG,862602.7,5705134.48,862602.7,5705134.48,862602.7,5705134.48,863946,5723798.87,26290956.41
4447,3122405,"Divisa Nova",MG,21765.12,143951.49,21765.12,143951.49,21765.12,143951.49,21651.84,143447.34,662249.01
4449,3122504,"Dom Cavati",MG,18365.11,121464.31,18365.11,121464.31,18365.11,121464.31,18140.82,120186.25,557815.33
4451,3122603,"Dom Joaquim",MG,15189.6,100461.9,15189.6,100461.9,15189.6,100461.9,15995.41,105972.47,468922.38
4453,3122702,"Dom Silvério",MG,18962.56,125415.73,18962.56,125415.73,18962.56,125415.73,18802.06,124567.05,576503.98
4455,3122801,"Dom Viçoso",MG,10866.27,71867.98,10866.27,71867.98,10866.27,71867.98,10770.22,71354.64,330327.61
4457,3122900,"Dona Euzébia",MG,23796.44,157386.32,23796.44,157386.32,23796.44,157386.32,23786.47,157589.7,724924.45
4459,3123007,"Dores de Campos",MG,36762.81,243144.15,36762.81,243144.15,36762.81,243144.15,36738.05,243396.21,1119855.1400000001
4461,3123106,"Dores de Guanhães",MG,18716.34,123787.27,18716.34,123787.27,18716.34,123787.27,18521.75,122709.97,568742.55
4463,3123205,"Dores do Indaiá",MG,48820.35,322891.02,48820.35,322891.02,48820.35,322891.02,48252.15,319679.24,1483065.4999999998
4465,3123304,"Dores do Turvo",MG,15421.34,101994.58,15421.34,101994.58,15421.34,101994.58,15201.21,100710.75,468159.72000000003
4467,3123403,Doresópolis,MG,5529.09,36568.61,5529.09,36568.61,5529.09,36568.61,5509.09,36498.72,168300.91
4469,3123502,Douradoquara,MG,6908.64,45692.8,6908.64,45692.8,6908.64,45692.8,6871.09,45522.21,210197.62
4471,3123601,"Elói Mendes",MG,101659.88,672364.34,101659.88,672364.34,101659.88,672364.34,101772.61,674262.02,3098107.2899999996
4473,3123700,"Engenheiro Caldas",MG,40314.9,266637.15,40314.9,266637.15,40314.9,266637.15,40256.24,266704.91,1227817.3
4475,3123809,"Engenheiro Navarro",MG,26222.43,173431.49,26222.43,173431.49,26222.43,173431.49,26021.73,172398.7,797382.19
4477,3123908,"Entre Rios de Minas",MG,55392.25,366356.66,55392.25,366356.66,55392.25,366356.66,55270.58,366177.61,1686694.92
4479,3124005,Ervália,MG,68416.56,452497.65,68416.56,452497.65,68416.56,452497.65,68128.72,451365.09,2082236.44
4481,3124104,Esmeraldas,MG,255460.46,1689580.02,255460.46,1689580.02,255460.46,1689580.02,257130.38,1703535.38,7795787.199999999
4483,3124203,"Espera Feliz",MG,90344.63,597526.8,90344.63,597526.8,90344.63,597526.8,90280.07,598121.84,2752016.2
4485,3124302,Espinosa,MG,114481.42,757164.24,114481.42,757164.24,114481.42,757164.24,113595.78,752592.6,3481125.36
4487,3124401,"Espírito Santo do Dourado",MG,16989.18,112364.06,16989.18,112364.06,16989.18,112364.06,16926.17,112138.92,517124.80999999994
4489,3124500,Estiva,MG,41111.49,271905.71,41111.49,271905.71,41111.49,271905.71,40917.48,271085.71,1251054.79
4491,3124609,"Estrela Dalva",MG,8483.73,56110.19,8483.73,56110.19,8483.73,56110.19,8355.27,55355.2,257492.22999999998
4493,3124708,"Estrela do Indaiá",MG,12673.09,83818.04,12673.09,83818.04,12673.09,83818.04,12545.49,83116.13,385135.00999999995
4495,3124807,"Estrela do Sul",MG,28887.4,191057.23,28887.4,191057.23,28887.4,191057.23,28814.01,190898.05,879545.95
4497,3124906,Eugenópolis,MG,40825.44,270013.82,40825.44,270013.82,40825.44,270013.82,40716.23,269752.43,1242986.44
4499,3125002,"Ewbank da Câmara",MG,14168.51,93708.56,14168.51,93708.56,14168.51,93708.56,14097.95,93401.48,431130.63999999996
4501,3125101,Extrema,MG,131166.45,867516.67,131166.45,867516.67,131166.45,867516.67,132789.54,879754.8,4008593.7
4503,3125200,Fama,MG,8606.84,56924.42,8606.84,56924.42,8606.84,56924.42,8538.55,56569.44,261701.76999999996
4505,3125309,"Faria Lemos",MG,11735.28,77615.5,11735.28,77615.5,11735.28,77615.5,11575.2,76687.78,356315.31999999995
4507,3125408,"Felício dos Santos",MG,17210.05,113824.89,17210.05,113824.89,17210.05,113824.89,16904.6,111996.06,522005.48
4509,3125507,"São Gonçalo do Rio Preto",MG,11467.33,75843.35,11467.33,75843.35,11467.33,75843.35,11402.7,75544.96,348879.7
4511,3125606,Felisburgo,MG,27000.92,178580.31,27000.92,178580.31,27000.92,178580.31,26966.87,178660.39,822370.95
4513,3125705,Felixlândia,MG,55529.85,367266.69,55529.85,367266.69,55529.85,367266.69,55461.04,367439.47,1691290.13
4515,3125804,"Fernandes Tourinho",MG,12423.25,82165.62,12423.25,82165.62,12423.25,82165.62,12455.65,82520.91,378743.17000000004
4517,3125903,Ferros,MG,35557.06,235169.46,35557.06,235169.46,35557.06,235169.46,34844.18,230849.03,1077872.77
4519,3126000,Florestal,MG,27015.4,178676.1,27015.4,178676.1,27015.4,178676.1,27071.08,179350.84,823496.4199999999
4521,3126109,Formiga,MG,245072.15,1620873.18,245072.15,1620873.18,245072.15,1620873.18,243729.6,1614752.78,7456318.37
4523,3126208,Formoso,MG,34622.87,228990.87,34622.87,228990.87,34622.87,228990.87,34815.43,230658.56,1056315.21
4525,3126307,"Fortaleza de Minas",MG,15975.33,105658.62,15975.33,105658.62,15975.33,105658.62,15945.1,105639.15,486486.1
4527,3126406,"Fortuna de Minas",MG,10670.74,70574.79,10670.74,70574.79,10670.74,70574.79,10662.41,70640.37,325039.37
4529,3126505,"Francisco Badaró",MG,37410.95,247430.84,37410.95,247430.84,37410.95,247430.84,37090.22,245729.46,1137345.0499999998
4531,3126604,"Francisco Dumont",MG,18882.9,124888.87,18882.9,124888.87,18882.9,124888.87,18838,124805.14,574958.45
4533,3126703,"Francisco Sá",MG,95145.91,629281.87,95145.91,629281.87,95145.91,629281.87,94761.37,627811.27,2895855.98
4535,3126802,"Frei Gaspar",MG,21290.79,140814.3,21290.79,140814.3,21290.79,140814.3,21091.22,139733.19,647139.6799999999
4537,3126901,"Frei Inocêncio",MG,34800.3,230164.33,34800.3,230164.33,34800.3,230164.33,34729.19,230087.15,1059710.23
4539,3127008,Fronteira,MG,65548.83,433530.83,65548.83,433530.83,65548.83,433530.83,66454.07,440270.24,2003963.2900000003
4541,3127107,Frutal,MG,215427.99,1424810.82,215427.99,1424810.82,215427.99,1424810.82,215663.07,1428806.94,6565186.440000001
4543,3127206,Funilândia,MG,15747.22,104149.9,15747.22,104149.9,15747.22,104149.9,15783.38,104567.75,480042.49
4545,3127305,Galiléia,MG,24683.55,163253.59,24683.55,163253.59,24683.55,163253.59,24400.99,161660.99,749873.3999999999
4547,3127404,Gonçalves,MG,15750.84,104173.84,15750.84,104173.84,15750.84,104173.84,15650.41,103686.83,479111.27999999997
4549,3127503,Gonzaga,MG,22297.39,147471.85,22297.39,147471.85,22297.39,147471.85,22176.51,146923.41,678407.64
4551,3127602,Gouvêa,MG,42816.93,283185.22,42816.93,283185.22,42816.93,283185.22,42469.94,281371.07,1301847.46
4553,3127701,"Governador Valadares",MG,1013430.54,6702688.85,1013430.54,6702688.85,1013430.54,6702688.85,1009985.39,6691336.3,30849679.860000003
4555,3127800,"Grão Mogol",MG,57340.29,379240.69,57340.29,379240.69,57340.29,379240.69,57103.35,378320.04,1745166.33
4557,3127909,Grupiara,MG,5025.78,33239.84,5025.78,33239.84,5025.78,33239.84,4984.41,33022.65,152803.91999999998
4559,3128006,Guanhães,MG,124265.05,821871.76,124265.05,821871.76,124265.05,821871.76,124243.81,823137.74,3785791.9800000004
4561,3128105,Guapé,MG,51579.46,341139.41,51579.46,341139.41,51579.46,341139.41,51238.49,339464.26,1568859.3599999999
4563,3128204,Guaraciaba,MG,37381.99,247239.26,37381.99,247239.26,37381.99,247239.26,37068.66,245586.61,1136519.02
4565,3128303,Guaranésia,MG,68872.8,455515.1,68872.8,455515.1,68872.8,455515.1,68340.74,452769.8,2094274.2400000002
4567,3128402,Guarani,MG,32265.68,213400.72,32265.68,213400.72,32265.68,213400.72,32048.31,212325.87,981373.3800000001
4569,3128501,Guarará,MG,13744.87,90906.65,13744.87,90906.65,13744.87,90906.65,13566.09,89877.79,417398.43999999994
4571,3128600,Guarda-Mor,MG,23825.4,157577.91,23825.4,157577.91,23825.4,157577.91,23606.79,156399.27,724215.9900000001
4573,3128709,Guaxupé,MG,187985.33,1243308.85,187985.33,1243308.85,187985.33,1243308.85,187150.93,1239908.81,5720942.280000001
4575,3128808,Guidoval,MG,25628.6,169504.02,25628.6,169504.02,25628.6,169504.02,25338.94,167875.05,778611.8499999999
4577,3128907,Guimarânia,MG,29108.27,192518.05,29108.27,192518.05,29108.27,192518.05,29126.66,192969.41,886975.03
4579,3129004,Guiricema,MG,30386.44,200971.7,30386.44,200971.7,30386.44,200971.7,29981.95,198635.88,922692.25
4581,3129103,Gurinhatã,MG,20418.15,135042.83,20418.15,135042.83,20418.15,135042.83,20041.87,132781.05,619205.8599999999
4583,3129202,Heliodora,MG,23745.74,157051.05,23745.74,157051.05,23745.74,157051.05,23685.85,156923.06,722999.2799999998
4585,3129301,Iapu,MG,39844.18,263523.9,39844.18,263523.9,39844.18,263523.9,39692.04,262966.95,1212763.2300000002
4587,3129400,Ibertioga,MG,18180.45,120242.96,18180.45,120242.96,18180.45,120242.96,18004.27,119281.52,552556.02
4589,3129509,Ibiá,MG,91242.6,603465.91,91242.6,603465.91,91242.6,603465.91,91128.18,603740.69,2778994.4000000004
4591,3129608,Ibiaí,MG,30397.3,201043.55,30397.3,201043.55,30397.3,201043.55,30319.76,200873.89,925516.2
4593,3129707,Ibiraci,MG,50069.56,331153.09,50069.56,331153.09,50069.56,331153.09,50261.01,332988.3,1526917.2600000002
4595,3129806,Ibirité,MG,652497.41,4315527.24,652497.41,4315527.24,652497.41,4315527.24,654597,4336823.8,19895494.75
4597,3129905,"Ibitiúra de Minas",MG,12629.64,83530.66,12629.64,83530.66,12629.64,83530.66,12549.08,83139.94,384169.92000000004
4599,3130002,Ibituruna,MG,10822.82,71580.6,10822.82,71580.6,10822.82,71580.6,10766.62,71330.83,329307.71
4601,3130101,Igarapé,MG,155860.86,1030842.1,155860.86,1030842.1,155860.86,1030842.1,157463.65,1043225.25,4760797.779999999
4603,3130200,Igaratinga,MG,39322.78,260075.39,39322.78,260075.39,39322.78,260075.39,39548.29,262014.6,1199757.4000000001
4605,3130309,Iguatama,MG,28775.15,190314.84,28775.15,190314.84,28775.15,190314.84,28472.61,188636.23,874378.8099999999
4607,3130408,Ijaci,MG,23716.78,156859.47,23716.78,156859.47,23716.78,156859.47,23754.13,157375.42,722858.3
4609,3130507,Ilicínea,MG,44808.41,296356.63,44808.41,296356.63,44808.41,296356.63,44719.58,296275.3,1364490.0000000002
4611,3130606,Inconfidentes,MG,26533.82,175491.02,26533.82,175491.02,26533.82,175491.02,26442.19,175184.32,807701.03
4613,3130705,Indianópolis,MG,24951.5,165025.74,24951.5,165025.74,24951.5,165025.74,24979.57,165494.18,760405.47
4615,3130804,Ingaí,MG,10018.98,66264.14,10018.98,66264.14,10018.98,66264.14,9976.02,66092.92,304918.3
4617,3130903,Inhapim,MG,87408.09,578104.97,87408.09,578104.97,87408.09,578104.97,86531.88,573289.38,2656360.44
4619,3131000,Inhaúma,MG,22706.55,150177.97,22706.55,150177.97,22706.55,150177.97,22683.22,150280.43,691617.21
4621,3131109,Inimutaba,MG,27210.93,179969.3,27210.93,179969.3,27210.93,179969.3,27168.11,179993.68,828702.48
4623,3131208,Ipanema,MG,71914.34,475631.43,71914.34,475631.43,71914.34,475631.43,71873.32,476173.74,2190684.37
4625,3131307,Ipatinga,MG,953776.51,6308145.38,953776.51,6308145.38,953776.51,6308145.38,953791.24,6319039.86,29058596.769999996
4627,3131406,Ipiaçu,MG,15283.74,101084.55,15283.74,101084.55,15283.74,101084.55,15183.24,100591.7,464879.81
4629,3131505,Ipuiúna,MG,36494.87,241372,36494.87,241372,36494.87,241372,36360.71,240896.3,1110857.6199999999
4631,3131604,"Iraí de Minas",MG,25299.1,167324.75,25299.1,167324.75,25299.1,167324.75,25252.69,167303.64,770427.88
4633,3131703,Itabira,MG,434723.09,2875198.11,434723.09,2875198.11,434723.09,2875198.11,434488.57,2878565.52,13242817.69
4635,3131802,"Itabirinha de Mantena",MG,41683.59,275689.49,41683.59,275689.49,41683.59,275689.49,41600.28,275609.36,1269328.88
4637,3131901,Itabirito,MG,187833.25,1242303.03,187833.25,1242303.03,187833.25,1242303.03,188473.4,1248670.41,5727552.65
4639,3132008,Itacambira,MG,19498.45,128960.04,19498.45,128960.04,19498.45,128960.04,19466.89,128971.66,593814.02
4641,3132107,Itacarambi,MG,65729.87,434728.23,65729.87,434728.23,65729.87,434728.23,65275.35,432460.99,1999110.64
4643,3132206,Itaguara,MG,48367.74,319897.52,48367.74,319897.52,48367.74,319897.52,48280.9,319869.71,1472946.39
4645,3132305,Itaipé,MG,46202.45,305576.61,46202.45,305576.61,46202.45,305576.61,46128.29,305608.31,1407073.78
4647,3132404,Itajubá,MG,350751.21,2319819.81,350751.21,2319819.81,350751.21,2319819.81,349785.87,2317394.76,10678893.690000001
4649,3132503,Itamarandiba,MG,125771.33,831834.14,125771.33,831834.14,125771.33,831834.14,125548.31,831780.3,3830145.0200000005
4651,3132602,"Itamarati de Minas",MG,15768.94,104293.58,15768.94,104293.58,15768.94,104293.58,15722.29,104163.01,480072.86
4653,3132701,Itambacuri,MG,84044.29,555857.27,84044.29,555857.27,84044.29,555857.27,83405.39,552575.82,2555685.89
4655,3132800,"Itambé do Mato Dentro",MG,7535.06,49835.81,7535.06,49835.81,7535.06,49835.81,7388.58,48950.66,228451.84999999998
4657,3132909,Itamogi,MG,36904.03,244078.12,36904.03,244078.12,36904.03,244078.12,36500.86,241824.84,1121272.1500000001
4659,3133006,Itamonte,MG,56409.72,373086.05,56409.72,373086.05,56409.72,373086.05,56470.86,374129.71,1719087.8800000001
4661,3133105,Itanhandu,MG,55511.74,367146.95,55511.74,367146.95,55511.74,367146.95,55425.11,367201.38,1690602.56
4663,3133204,Itanhomi,MG,44276.14,292836.27,44276.14,292836.27,44276.14,292836.27,44000.84,291513.57,1346851.6400000001
4665,3133303,Itaobim,MG,76263.02,504392.99,76263.02,504392.99,76263.02,504392.99,75571.2,500672.88,2318212.11
